"Worried about not having enough money for old age: worried, income, poorest 40% (% age 15+)","Financial institution account, income, poorest 40% (% ages 15+)","Borrowed any money, income, poorest 40% (% ages 15+)","Used a mobile phone or the internet to pay bills, income, poorest 40% (% ages 15+)","Owns a debit or credit card, income, poorest 40% (% ages 15+)"
-1.7089499156493124,-3.5655608634165303,2.7634819571031985,0.859901524184003,4.40836454184503
-0.4064921205251415,-4.429439277584256,-0.23610854993380492,-0.033917832014761284,3.516327823184598
-0.062380887202884594,3.2436105776080453,0.7002279690245268,1.3246467609866635,-0.5691519472852482
-0.09455814588663336,-0.660752315377761,-0.7193227862510243,-0.304433305175949,2.128503373197762
4.619489169050271,7.664857179079009,-0.3450422090891272,-5.454965225719006,-10.174052823598227
5.883892461665531,8.533206866185303,0.4344315751101213,-4.4968205257617075,-11.475799205553498
-1.8774501540559574,-2.8125608063059726,0.6911966037464854,-0.35451596762146087,5.925557340077919
5.528139506535976,10.49269324900275,0.8846067368641437,-5.871865663533795,-10.283565242522565
-1.5049757031214872,-8.563856790388193,1.3044797662029017,1.3675503027376177,8.567086658127895
-1.1241790736248305,1.5875323901643523,1.1722274308970617,-1.1783857444315105,0.2303760734662319
0.19220616358170362,3.2947041694519044,1.883379452301672,-1.432505952238436,-2.2009280272476315
-2.433002910428389,3.4309423641911367,0.572387884194764,0.8691853959185046,-3.157949656110393
-0.8787599007615927,1.9803833050973823,-0.46285104007860534,-0.03706668047821028,-1.7421874954853855
0.15824842785396864,-10.453180118653428,1.6371395825246369,1.8240451437436374,8.011388765572164
-6.971018962187092,-5.767602220244671,0.25581488547760056,1.8435835842801636,8.419177364236784
-0.3616475476830976,-8.444527845642497,-0.26802130560330095,1.0706863949440262,6.175625803793983
5.249675031592561,2.194180980130664,-3.127015524143547,1.7517778167249252,-7.083214328954067
1.9325425950609647,9.407894831986006,1.6032678441727768,0.04752367240697719,-6.82116422297674
1.9274084397196365,6.136311776635033,-0.08024893128764132,-0.7457269590106854,-5.0082394048645735
-6.007884289085145,1.4246958780990078,1.649005591546182,1.4619791196711607,6.523645850845191
-0.4701735316359432,-17.03407333333249,-2.6142221978308697,1.0447863584149077,11.065591363727387
-1.531123162984496,4.85136779612056,-0.9575745473840349,0.27687741358169937,-0.46121650833165884
-0.25933271697103333,-10.008250185985503,1.3154457529309935,1.434093314115679,9.114476606319897
3.5740950580482425,5.846053311590035,-0.5850160496804566,0.5058006567939017,-4.325970826496175
3.1952808581621293,10.995337825231852,0.12809873625057477,-4.448152385651955,-11.849561142208515
0.6454847458090459,-2.0307424485640393,1.77786470298632,1.5484512676301825,4.9706954559148295
-6.66645521781891,3.710628259693889,1.0880020132848625,0.04763501621956734,0.7208178716732767
-1.1770924776261973,-5.424079864223232,-0.04254256519142752,1.1314730832422235,3.238092575179888
0.8772550962178984,-11.809527901602562,-1.973555516287218,5.874781498183026,12.411474040945077
10.171672100645646,13.217785626632185,0.7450179340616874,-7.13986364297529,-14.156204360065786
4.650859174880483,7.344625101441325,0.4700681495225636,-1.878686977301446,-9.064173996860031
-0.6517695034987074,-10.02452348534398,0.6661361243163588,-0.2559949672248587,6.385512946625967
-0.8431681150710961,4.504992408370529,1.914582669374906,0.1207610379143973,-0.6039156166769546
3.3818963263025594,5.558442016855523,0.04958479170547214,-2.4862024830952696,-9.086045896543004
-4.126857230754478,-4.902809472568411,1.356951675849361,0.6204530189576904,6.944931006970613
-0.48915239419335244,8.168578665257812,2.0626713337960547,-1.1303467448369493,-5.772257877642899
-4.175327008454479,-10.323469845412662,1.5673669562799866,1.5763649000601054,8.889004083887436
2.626188558384913,-8.87282700150748,0.4583985096012544,1.7534667113429105,11.31284011155533
3.261464878502033,6.380819823732956,0.02720723280192594,-1.5104171385327745,-7.158799689317448
5.441948207701703,9.80150542997471,-4.390148800142382,-2.0412225314587356,-7.218227702021567
6.283072883490465,2.300248920752646,-4.3398912946207835,1.8875902162250888,-7.753344187403389
-3.71998878218704,2.7828181705419897,2.0925296926755412,-1.4555160441446864,3.855109482994371
-3.1524569600110777,-0.218441609591417,0.5525023951357086,-0.4502230652422259,1.71204430313998
0.03384762078167114,-9.1743093010395,0.3758160689626955,0.9637154644753854,5.147224990936143
11.887385795573365,7.3245551052938715,2.159127004847056,-3.649312192964775,-9.662149791511649
8.160934110667,1.9874987537208293,-4.225098880889527,1.5948337454362855,-4.777663488404936
3.544475709814999,5.349670580766669,0.033477431979421546,-1.0277378838262408,-6.653403620664953
2.355192306957378,4.158155456018482,-5.253781388367187,-0.10006039597997785,-1.937612551699167
-1.15188410504844,1.756859217738063,0.0826424351380971,-0.07203390460569763,-4.4833625548888465
-1.158446698982495,-1.701771295582215,-0.9302840676872526,-0.35350110318628714,1.374470929587845
0.19235307776423394,5.31721494031203,-0.5063696493204417,-0.7153112764380074,-5.2430768314218446
-1.2055678073814127,-0.5308428460828076,-1.7745891939472027,2.405528224222346,3.2621011343547206
0.2452356599547869,2.959725544658398,-0.13743546349070668,0.5895037936989311,-5.001230672548539
-0.8129909252945768,3.0218955350312835,1.5730931443819784,0.3048580009472075,-0.3364395185124307
0.3471978718458639,-2.591414225150353,-0.4480955576522261,-0.5068352035275152,1.3955310403911585
-0.42137053878446906,-9.758501043654292,-1.0784897852685065,2.004438453340296,6.780233311923094
4.293734907302043,11.270253288952803,0.11749044810921117,-5.181989415658915,-11.397950365050491
-10.009904942348939,-17.310500490568394,-3.101878881973267,4.220402951348266,10.223935078715058
-5.959957991669484,-4.919581226758191,1.9278612060321736,0.9208235761331647,6.735711863840861
-11.477668577815175,-10.166657212508483,3.9576540155043567,2.689589248403042,12.301075080558778
-3.1180513727498926,10.90380104545401,-4.794827565813472,1.3058704040352225,-6.608643305361573
-8.65048750300669,-5.238736482732838,2.428045485540427,1.3761143702611665,7.906571239544774
3.7156028125047484,8.959915192391724,0.416466931370846,-0.5531337545891502,-8.576853232500412
-0.44202082133855947,4.108281216761732,1.6366006019233539,-0.9251305566545267,-5.724118429671549
0.18905251006906632,3.7532889124179096,2.440425429598047,1.61851933326159,0.35368102168247084
-3.644271629138557,4.103774053963985,0.7425478405037786,0.1700244112299386,-5.4160171974538605
0.7013133657716526,-1.1774491350759795,0.08103007057416908,0.3950686099202503,1.7291948677393598
-3.1167725389919907,-8.496933221993363,-1.480872966124723,2.1230529150917006,8.358491207394607
-9.262703386231163,-14.503438843850727,-7.197091520700756,1.4788386450126279,7.339912999886121
-0.6533329951063251,1.167306099055655,-1.634809414665549,-1.4293877890646394,-0.39316160388886745
-1.4193825968312748,-0.3040822892945547,-2.7586828006884616,-0.5361041995367022,3.755507925903368
8.858408818802996,11.88635408355349,-0.6834765908696774,-5.936561097291509,-14.44889782478985
7.015834514585219,7.858835899320853,0.6031417152521561,-5.577781310601223,-10.742829973299747
0.35752788870190155,-12.21309448018141,-0.05528367003095358,4.9305535023924385,11.913723631128626
-0.41140485512340486,-1.643252452080855,-0.18533383520612023,-0.03144408756984429,0.7080864149267438
-1.0417258988188212,2.2294831133930906,0.7419746944262844,-1.36607802746135,-2.129658443838671
-4.859387178470774,-16.674882874442474,-1.733257542767717,6.2624468164894065,16.10794491911171
5.9195777279872885,-4.207768283420818,-0.6438201704194831,2.081357867477711,6.648117472947881
-0.16638807216718998,-11.634693468008429,-4.744993417555754,3.513307119594322,12.110179921230404
-0.9583670956577157,1.7307764837717725,1.6457417795455633,2.485660433125019,2.426078251896654
-5.996348742207449,-2.51631226975346,2.0747240135247624,1.3268988340699457,5.295464297298511
0.9235392359409058,8.296964645649103,1.4389655236821923,-3.1497302608873623,-7.324202895924604
1.3534685777024027,9.241025059492815,-2.0518676901285158,-0.8445722273536438,-8.157233192395484
-0.8871751639219982,3.062599457144781,-0.01634593288227215,0.025549396549529035,-1.7046886153858298
-0.503577170538692,4.405777915381862,-0.9114117309574663,0.021811057778146847,-3.5203214742324143
1.9641102489419289,3.563267889359942,-0.10764246011303569,-2.8168786222041557,-4.7438919250252685
-1.3043424367959777,-4.055391875811688,0.3874318049394272,0.7075747968408297,4.886858725499922
0.48493549047485285,2.7296943792274213,0.9748723144706877,-0.5780019167166808,-1.6035168079702995
-3.6957563881263953,-11.892650654875837,1.5009574630975813,2.04180459725388,10.070057545010176
1.985747829608548,12.445955717477108,-1.4489839456977656,-0.32531101247518457,-10.43491445608183
-0.15865943951221517,7.481206296984495,0.6520895285442609,-2.9289158953235463,-7.241711005731622
1.2963267661697309,6.409656511433802,1.9729231486128231,0.1944157501945627,-7.221806254152635
-0.6813387985521804,1.7208652178895627,-0.28863414442739715,-0.05283149374477572,-1.2439451492225957
2.5394924623493935,6.328474130223708,0.20607388627092682,-1.1123733237158748,-8.266813602310558
-2.7732271260354056,3.0979642562086496,2.280728478341143,-1.7828004404237598,-2.5757667596901612
6.400357391614732,3.3404019968172074,-1.2630655255835435,-1.2679728001840362,-8.910845126937646
0.6151430658434676,-3.622962523877983,0.8501250778012026,-0.267289112450676,6.235247612175285
0.5090852770209793,-13.856414522020064,-1.1167630141952447,1.649051325216174,10.569040394411712
-0.9244304761827518,1.3531573800158436,-1.0008340464074603,0.14317124811068072,-3.4023050470176317
-0.7379906055810759,-7.330112436092983,1.0454445272812918,0.9334672881445552,6.367202721764576
-1.1801956258805122,-3.7130411000218198,-0.4007372902573847,0.09678806009506946,3.1293266300626184
-2.325244649570293,-1.1320567068476937,-2.60591028606082,0.6488758620359079,3.3126686501191744
-5.58262495570329,5.355433958719522,0.7409042814636662,1.2514209987407647,-3.7720264249611715
7.124238335247079,6.396324099395876,1.1730382398401762,-2.617117415898989,-10.025026416916559
1.9608485779883482,4.639705839413724,0.5501841094928901,-0.8169015827728172,-6.176582507046867
-1.0137561941449007,2.3693356792940357,-0.2920313402027299,0.06499155271284862,-1.9408649516347667
6.833535650549013,-3.256330412416249,-2.188094506863263,0.39368057036553994,0.22940542389174334
-0.012470988040420572,-8.211280812855541,1.4636700714110913,2.4786765818476777,5.869574494788991
-9.77215162104223,-9.874171103251221,3.813814855673203,1.714414967814692,12.306201442537725
-3.223748667529769,-9.884812900537378,3.2891960168635714,1.8594131576114181,8.390037491768734
