Country Name,"Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, income, richest 60% (% age 15+)",Financial institution account (% age 15+),Borrowed any money (% age 15+),Used a mobile phone or the internet to pay bills (% age 15+),Owns a debit or credit card (% age 15+)
Kosovo,0.9623811144542587,5.56158505464031,0.008008715117767462,-1.9094798523694387,-1.5797586437685984
Kyrgyz Republic,-0.9887806749769439,-5.56269788664695,-0.8658557002535163,-1.86724532143859,7.111751968352845
Lao PDR,-0.36094239117436455,-8.388885089125381,-1.3215074414329582,-2.8429418682512377,10.179007333218491
Latvia,1.1315776800645079,11.254336490346667,-1.4757350865878243,4.526983667825772,-16.35022663532393
Lebanon,-4.136747132361901,-24.53518612330884,-2.8918483475564116,-5.588884601722405,21.307294141870102
Liberia,-2.781532751973666,-6.030249732094196,-0.8723906452056367,-4.087734666688691,12.574247167027497
Malawi,-4.906106280551784,-9.855287626749385,-1.291508250186661,-5.252931592948178,18.577776684017977
Malaysia,0.5811329555496023,15.332333746273854,-1.6883424448520774,3.0769078571520803,-19.56011357290357
Mali,-3.5454939697876107,-7.993172553835533,-1.177334053693757,-4.8547171602619805,15.255988381313806
Malta,1.4804690957467788,9.82774756004331,0.42209340055513067,3.383557930867722,-11.181262899765716
Mauritius,1.2517767711628895,13.688686317893241,0.5495728638948485,-1.7315445526979572,-15.173872219812045
Moldova,0.7109331633779457,8.87932004774547,1.1119952772049944,0.8302262037433721,-2.904134150688744
Mongolia,-2.8984260128308588,6.362534832816209,-0.8126915824307162,5.62211470308954,-12.2819792001788
Morocco,0.19209168573049906,-1.4567164390033573,2.0060836592429556,-3.6163788918987265,4.32032255003919
Mozambique,0.0349179058616933,-7.460205420581701,-1.3971292894117617,-3.4659301876808613,9.575149291960216
Myanmar,-5.172222314343077,-13.99854354017065,-4.9638754242449465,-5.340567375616342,6.887839666928496
Namibia,-0.6390232630996968,4.3507299392149585,-0.19294893046781564,-2.671623542041603,-3.765485936649209
Nepal,-1.3347874241323456,0.44022003138499954,-2.8613475753922986,-4.425129237461353,6.855701677781013
Netherlands,4.924677053574303,9.817527245481457,-1.0364258226876188,2.9037897389014464,-17.108699976844342
New Zealand,2.0963436262288244,2.0010614644961153,0.9019594499696169,4.347487658639043,-11.601198037706553
Nicaragua,-0.3298622159432796,-17.91911514170731,0.34183022997543233,-1.3149044540257098,23.198957813335813
Nigeria,0.1868510952639051,-1.3178023284048774,1.2658276819308023,-4.055679973114347,2.7472911080930493
North Macedonia,-2.3211918230487107,9.801594103807243,-0.8072409403196379,-0.2908553978825241,-7.814253658953229
Pakistan,-2.0168091660379552,-26.690594993462746,0.9837779318321047,-3.3236012217491204,31.754745441719397
Panama,1.3364228335975805,-2.381401387393958,5.3293097461975565,-0.7246039524701402,6.0058809491271
