Country Name,"Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, income, poorest 40% (% age 15+)",Financial institution account (% age 15+),Borrowed any money (% age 15+),Used a mobile phone or the internet to pay bills (% age 15+),Owns a debit or credit card (% age 15+)
Spain,1.418498633844206,5.485743051729304,-0.4977390141947593,2.4531911724462274,-9.064750804128058
Sri Lanka,-0.9936939793223307,2.2218551102100665,2.6196309922889496,-2.3928294435844317,-3.199028870206189
Switzerland,2.4692531734717367,3.351422851667899,-2.0495523455172635,3.2835908848783664,-8.711114993407373
Tajikistan,0.8128369615810294,-6.54495418378828,3.187036745021441,-3.0009293525714567,9.803066792760454
Tanzania,-0.7637714456206135,-8.945198557306405,0.05811015036431666,0.18870833365551754,8.694360175406555
Thailand,-0.4062451409228145,2.9874994111326,-1.6930014845033123,0.18027533420923103,-4.864542801806445
Togo,-0.7969943024838857,-6.208834122949773,-0.562870039359896,-1.450281237551056,8.86261007389027
Tunisia,-0.7755684075081954,-4.319839305575638,-0.00921312314378575,-1.179048608984349,4.0311201193445285
Uganda,-0.7249708318747761,-0.6414188366149269,-1.3644149963339753,-1.039548941611705,1.7474510463573028
Ukraine,-2.61481901517056,2.4016989145160155,0.0008627406413210803,2.3152718610622527,-4.078661400232432
United Kingdom,4.483904992451123,6.948244293676105,-0.994120855498049,3.0495587527604817,-11.444174664800993
United States,1.118505824638683,0.3324954036046397,-0.9364435671611271,3.1608789311917445,-3.2136618834919104
Uruguay,-0.5971083317863473,3.9381441703683944,-0.2819892957438115,-0.06005658967234062,-3.8090513454754924
Uzbekistan,3.916627709953518,-5.9164222726389495,2.446147836285924,-0.58687878129082,2.1197955726541085
West Bank and Gaza,0.03197341871142223,-5.844140811629309,1.7680425738773222,-1.079602545840618,6.694052869990943
Zambia,-1.7939715939987044,-4.618656555050858,-0.7737668411599037,-0.8059167012803852,6.1609150073571755
Zimbabwe,0.4308388904352225,-5.526167059800385,0.5370109270010417,0.09959657126767074,4.770226741473748
