"Worried about not having enough money for old age: worried, income, poorest 40% (% age 15+)","Financial institution account, income, poorest 40% (% ages 15+)","Borrowed any money, income, poorest 40% (% ages 15+)","Used a mobile phone or the internet to pay bills, income, poorest 40% (% ages 15+)","Owns a debit or credit card, income, poorest 40% (% ages 15+)"
0.9211493954062462,0.4397794306278229,0.3883671164512634,0.07612502574920654,0.15418799221515656
0.756138265132904,0.09727801382541656,0.375725656747818,0.06858676671981812,0.04027862101793289
0.8509542495012283,0.5723413825035095,0.33687931299209595,0.19910208880901337,0.3696344792842865
0.7555388659238815,0.14816251397132874,0.47666841745376587,0.183519184589386,0.04767618700861931
0.5533036887645721,0.8445939421653748,0.3832262456417084,0.26956871151924133,0.6221286654472351
0.6606738865375519,0.9486143589019775,0.40778329968452454,0.6722111105918884,0.8880612850189209
0.8186516612768173,0.37003570795059204,0.3799290060997009,0.038003165274858475,0.15569278597831726
0.9180100560188293,0.5914971232414246,0.388619601726532,0.08586250245571136,0.29943740367889404
0.8348478525876999,0.1977628618478775,0.5761764049530029,0.00403299555182457,0.16387775540351868
0.7698871940374374,0.19020123779773712,0.2674335241317749,0.018535716459155083,0.08079136162996292
0.5081927180290222,0.9945825934410095,0.389726847410202,0.8110235333442688,0.9610453844070435
0.5638878345489502,0.984015703201294,0.5362696051597595,0.4327123165130615,0.8944736123085022
0.7560461759567261,0.18076686561107635,0.5808156132698059,0.36035066843032837,0.07973728328943253
0.8567346036434174,0.6244555711746216,0.39765048027038574,0.15745940804481506,0.343797892332077
0.6357744932174683,0.9994111061096191,0.6365587115287781,0.6120757460594177,0.9671525955200195
0.9068464264273643,0.24756482243537903,0.5212514400482178,0.04459725692868233,0.05502671003341675
0.8591025173664093,0.9164217710494995,0.47689440846443176,0.5557963252067566,0.7474557161331177
0.8959261849522591,0.12113934010267258,0.5232282876968384,0.03819335252046585,0.020996488630771637
0.719536542892456,0.23718872666358948,0.29159650206565857,0.07683190703392029,0.06724511831998825
0.608928918838501,0.9646307826042175,0.5604023933410645,0.4616214632987976,0.7756035327911377
0.6478846371173859,0.8124547004699707,0.25235655903816223,0.4502348005771637,0.6991187334060669
0.5666727423667908,1.0,0.8429443836212158,0.7453791499137878,0.9930799007415771
0.9000852555036545,0.7814803123474121,0.43022435903549194,0.04174037277698517,0.1642744094133377
0.8863129913806915,0.4491405487060547,0.4276425242424011,0.051260773092508316,0.25693395733833313
0.7407604455947876,0.1163875013589859,0.563835620880127,0.055401261895895004,0.08583452552556992
0.4249753952026367,0.9928684234619141,0.6483583450317383,0.6260854601860046,0.9450877904891968
0.5076984465122223,0.8902403116226196,0.7634944915771484,0.358450323343277,0.7925001978874207
0.6026053428649902,0.9479102492332458,0.5506168007850647,0.343766987323761,0.8204628825187683
0.7155601978302002,0.6678677201271057,0.21765093505382538,0.056366756558418274,0.3771362602710724
0.8453630208969116,0.9846760630607605,0.5475206971168518,0.2742004692554474,0.8630574941635132
0.8233321607112885,0.31757408380508423,0.5761731266975403,0.054933205246925354,0.20510604977607727
0.699682891368866,0.8208333253860474,0.5059841871261597,0.44362616539001465,0.6455289125442505
0.8354171216487885,0.35594120621681213,0.7154608368873596,0.331248015165329,0.13993655145168304
0.8061322122812271,0.968873918056488,0.6229499578475952,0.4681680202484131,0.8232646584510803
0.8578223437070847,0.5186514854431152,0.39897704124450684,0.0739181786775589,0.3424271047115326
0.6234694123268127,0.4092221260070801,0.41259637475013733,0.04410278797149658,0.2625964879989624
0.8221693187952042,0.22804667055606842,0.38842469453811646,0.033374153077602386,0.11639182269573212
0.6238410770893097,0.9405581951141357,0.4063190519809723,0.7116441130638123,0.8433225154876709
0.9283986687660217,0.12854856252670288,0.3907715976238251,0.0008853868930600584,0.08934397250413895
0.9286015406250954,0.24388714134693146,0.5432124733924866,0.0722053200006485,0.08626247942447662
0.9827679991722107,0.14523756504058838,0.5014427304267883,0.042711690068244934,0.04148149862885475
0.8801378905773163,0.829814612865448,0.2819388508796692,0.24600043892860413,0.7872923612594604
0.9498986303806305,0.2717112898826599,0.459855318069458,0.055717647075653076,0.11790353804826736
0.5900753438472748,0.9334516525268555,0.3757213354110718,0.3416633903980255,0.8312767744064331
0.8315510153770447,0.9031612873077393,0.41866371035575867,0.09810774773359299,0.7971571087837219
0.8581903129816055,0.5443188548088074,0.4333767890930176,0.148183673620224,0.39434030652046204
0.8931318148970604,0.9756234884262085,0.5369290709495544,0.3491312265396118,0.8405516147613525
0.7870287299156189,0.3126750588417053,0.5714166760444641,0.021312544122338295,0.18821921944618225
0.8590218275785446,0.27010059356689453,0.32817623019218445,0.07879452407360077,0.11253172159194946
0.8913044854998589,0.21316656470298767,0.3111231327056885,0.0816037654876709,0.12828312814235687
0.808587059378624,0.48458951711654663,0.5998023748397827,0.07667755335569382,0.3146945536136627
0.8311297446489334,0.43890103697776794,0.5552734136581421,0.025062624365091324,0.07292921841144562
0.4656362533569336,0.9933162927627563,0.3747769892215729,0.6848981380462646,0.983868420124054
0.543746680021286,0.9687485694885254,0.6479474902153015,0.7262587547302246,0.9659719467163086
0.8132627308368683,0.17968420684337616,0.3121525049209595,0.034168459475040436,0.07930145412683487
0.8075466006994247,0.3252643346786499,0.5433242321014404,0.032973457127809525,0.24087266623973846
0.7995234578847885,0.7769087553024292,0.4627135396003723,0.18678463995456696,0.4341033101081848
0.8773097470402718,0.13553258776664734,0.30569031834602356,0.03738172724843025,0.038399841636419296
0.701664388179779,0.3241299092769623,0.26427844166755676,0.08204363286495209,0.1805640310049057
0.7881380915641785,0.20591337978839874,0.2655125856399536,0.059555910527706146,0.07770480960607529
0.8617818057537079,0.4414609968662262,0.33882296085357666,0.06934143602848053,0.2547772526741028
0.9298103079199791,0.30295196175575256,0.556488037109375,0.1031385213136673,0.15300104022026062
0.7865612357854843,0.9392392039299011,0.4725075364112854,0.653713047504425,0.7892073392868042
0.7242587208747864,0.8762024641036987,0.30747315287590027,0.34194472432136536,0.7985849380493164
0.777404397726059,0.5712010860443115,0.4190770387649536,0.2397862672805786,0.40328288078308105
0.7981655448675156,0.8468335866928101,0.5296466946601868,0.5107684135437012,0.5780205130577087
0.6038948893547058,0.6661063432693481,0.5602968335151672,0.5521209836006165,0.6495150923728943
0.8281848728656769,0.25285881757736206,0.5341075658798218,0.14541979134082794,0.08460231125354767
0.7206759750843048,0.8428136110305786,0.4624030888080597,0.13879187405109406,0.48915860056877136
0.8855938389897346,0.09865782409906387,0.5026649236679077,0.03146180137991905,0.003384073730558157
0.7860827296972275,0.9554890394210815,0.31716856360435486,0.47982028126716614,0.9058125615119934
0.8219600766897202,0.9083048105239868,0.4896314740180969,0.5859237313270569,0.8041418790817261
0.7841983586549759,0.9761740565299988,0.4668036103248596,0.403111070394516,0.9241645336151123
0.7580205947160721,0.7588883638381958,0.5341542959213257,0.1762290745973587,0.49477994441986084
0.6807524263858795,0.97930908203125,0.5640500783920288,0.5130247473716736,0.9268548488616943
0.8767637312412262,0.8621169328689575,0.4325397312641144,0.04026297852396965,0.4482402503490448
0.5121317207813263,0.9948649406433105,0.7163628339767456,0.5488583445549011,0.9410258531570435
0.5734358727931976,0.3737257122993469,0.32825711369514465,0.022851645946502686,0.12532933056354523
0.7685342729091644,0.15021178126335144,0.36957666277885437,0.11273860186338425,0.0674867182970047
0.7669899463653564,0.9525117874145508,0.5367547869682312,0.35217317938804626,0.5851190686225891
0.8200490027666092,0.1910213679075241,0.49338826537132263,0.07115861028432846,0.06114373728632927
0.7712244391441345,0.299500048160553,0.49025702476501465,0.013807184994220734,0.12357491999864578
0.8464917540550232,0.28482985496520996,0.7019071578979492,0.16806373000144958,0.10427873581647873
0.9094238430261612,0.797302782535553,0.570788562297821,0.4050564169883728,0.6843658089637756
0.5108897387981415,0.9956840872764587,0.6185842752456665,0.507267951965332,0.965952455997467
0.7212045788764954,0.9124563932418823,0.6198193430900574,0.5620266795158386,0.8466660976409912
0.7780775725841522,0.632294774055481,0.5052347779273987,0.18802380561828613,0.5216264724731445
0.5870911180973053,0.414951354265213,0.26287057995796204,0.08959922939538956,0.305181086063385
0.8183018863201141,0.1716841757297516,0.47281745076179504,0.005758115090429783,0.10020294785499573
0.9647159464657307,0.16208890080451965,0.48815345764160156,0.07609587162733078,0.029995549470186234
0.8889558762311935,0.17591683566570282,0.4733113944530487,0.14709064364433289,0.09393034875392914
