"Worried about not having enough money for old age: worried, income, richest 60% (% age 15+)","Financial institution account, income, richest 60% (% ages 15+)","Borrowed any money, income, richest 60% (% ages 15+)","Used a mobile phone or the internet to pay bills, income, richest 60% (% ages 15+)","Owns a debit or credit card, income, richest 60% (% ages 15+)"
-3.827371375301766,-9.24655469491639,-11.29548166449591,-3.316896141738658,11.720307372857551
-6.02230352685372,-1.576819282463128,1.2660001102996734,-2.5379308889963603,7.414409846948795
-7.4179335386131715,-4.609194812062389,2.0623838753029116,-2.481985034049191,9.914765877378484
0.07557100929041427,5.84327359857813,-4.4973140729736745,1.866401813341298,-5.62744262345254
-6.405912990313472,-3.778485112660377,1.943288755292611,-2.487464326532181,8.178850071636763
2.683842198324628,0.8220008954294391,1.9249524737429882,2.734616636094496,-4.059676885536597
0.9955422852488978,6.669656405986103,-3.820710248072053,0.5000266223227339,-5.710492738337175
0.6551961559030817,6.670984536754706,3.0997630874283653,0.3653619673769031,-2.2018522754381262
-2.360413307993164,0.40417792977201417,1.5841356067773504,0.13799292131427415,-3.7254928211168328
1.3436663344171482,0.6981758460807812,0.9519525238803588,0.2101220406652864,-1.2830802724223895
-3.752258158154251,0.21984544933899564,1.3021757192222063,-1.512148847367246,1.3359962360462196
-7.716375639844253,-3.578798562054372,-9.574980173918823,-2.3857820020489413,-0.1236415812457281
0.07591721376201821,2.023709015293267,-1.1944494636514538,-0.3929014289936197,-3.483227448433472
-0.7667988452266004,1.7428385975567486,-0.8711936225085739,-0.09794110152013863,-1.069182084994255
2.52901196073884,-1.2213174966049807,0.4221828710980251,5.640726448172229,-7.809867499523668
3.4698937491641635,-2.5811020113665375,-0.7989314696121195,4.2201465375469525,-5.1317350072389445
1.8770293222144687,-6.551507710468335,-0.5719067698977902,-2.525466704817976,10.933074882422144
-1.5733271925026164,2.135535862865707,1.1098886714087488,-1.444686446718663,-1.995991818724353
1.4253579240344707,2.867645327954796,-1.417117979232116,0.852065586838715,-5.384376990600252
-2.708908159952488,-9.724454572181985,-3.9850837354209983,-1.8489251990965752,18.80323405317643
7.107134734783818,2.368358857913547,-2.1313094760323112,0.963674660043317,1.5920813616924558
-0.8928944896089384,-5.337576311206741,-1.1717258845236795,-1.795091503779238,8.165000214586492
-0.7927635326656706,5.709488462634427,3.245964944420627,0.18934229205497033,-0.4275030320739006
-3.7420384040083863,3.351488804539197,1.0774656681440233,-0.14496803697989186,-0.16014325129866136
-0.013430343300977476,1.4369922222666567,1.1764037845286208,0.4236744400163368,-2.7608393258529142
0.35822019128914473,3.3544914537127735,-0.6183319099646969,1.0235965052245313,-4.477810920281042
1.1894124278339282,3.8405099258073987,-1.1699852660728332,1.72869314144365,-5.07610850253312
-0.5495101474167831,1.4221987979274657,2.0004849275221392,-0.7862479589302861,-2.6832951095819353
2.178602050741906,0.7158084183157427,-1.7657567868201631,2.4509896646456597,-5.740731010231562
-3.3640330263372222,-3.9539842741566913,1.9989864727583802,-1.0434520594093377,7.180985590774885
2.028876109490752,1.8389806680809544,1.7551224579693177,0.6847026259348117,-4.2531748506324965
-4.338145950850707,-8.770358426779596,0.9214502240152624,-3.1546674640351844,13.001554129596874
-0.5541807270016026,0.5867928717519826,2.122175127343958,1.5060116897955345,-1.531379525739255
0.11593702621329927,1.4840556628679513,-0.471455571091977,0.4815380253137914,-3.9600626449129415
2.189657736934949,0.9407930665542095,0.9988213313019951,0.8865895420181831,-2.3413070023513676
1.2623257178030656,1.167216904949364,-1.1044158692401869,1.662083184862725,-3.518264706958494
2.52700360537355,0.9799870515231097,0.24430681569389878,0.07951230298360201,-4.079103519065568
1.120836411144248,2.609270892662082,-0.5345351325674691,-0.49545803855679016,-4.486457015999301
2.3124233770281353,-1.3685153196946969,0.016691660098688832,1.8786514964823051,-4.611966888040206
4.850614372530751,-0.27255227810911986,-2.937076034738053,-7.278213244415844,9.430169115493905
-3.011661377782077,-4.67208970171864,1.0322286364506876,-0.9813516411805496,6.48545266811806
1.8596096834755105,-0.1185772756256891,-0.44856330552287177,-0.06489992909226294,-5.0566069802388265
-2.5887482196278153,-4.919241821783805,-0.2069162776785447,-2.008464098189065,9.375895662902865
0.8900380085974602,-2.135093441615823,-0.5205890593971216,-4.430277296934349,4.172433090874497
-2.8022289484603524,0.23943374208754775,1.5910234634899503,-0.8353609734924865,-0.20479164189155807
-1.0697970072132728,2.996838295743642,-0.267571944473346,0.49573666209347844,-4.107535908272273
3.0330392199111844,0.03741852339414242,1.3522623281745574,2.0671495976290126,-4.483346788896605
1.761932274075595,-2.469344829462498,1.5736034268108319,3.855283134531983,-4.4158182433167985
0.9082079634042617,3.2467490319274193,-0.4790656635861965,0.10896278986121799,-4.8099311208539675
7.332633150536197,0.4190927909741343,-3.4927224902902925,-3.70338870309201,1.4634483193924845
2.3483231244011376,0.15352974985269996,-0.9283651947786846,-4.868556912625962,4.89751801093343
-5.016203982569817,-2.824928006163212,1.918688313712571,-1.15628571635619,5.30704969642124
-5.17200454284114,-0.6335293223691725,2.302635502857817,-1.015160491292896,4.69447221296984
