Country Name,Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all (% age 15+),Worried about not being able to pay school fees or fees for education: not worried at all (% age 15+),Worried about not having enough money for old age: not worried at all (% age 15+),Worried about not having enough money for monthly expenses or bills: not worried at all (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, richest 60% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: worried, richest (% age 15+)","Worried about not having enough money for old age: worried, poorest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, richest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, poorest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, richest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, poorest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, richest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, poorest (% age 15+)",Worried about not having enough money for old age: worried (% age 15+),Worried about not being able to pay for medical costs in case of a serious illness or accident: worried (% age 15+),Worried about not having enough money for monthly expenses or bills: worried (% age 15+),Worried about not being able to pay school fees or fees for education: worried (% age 15+)
Ghana,5.854800054859725,0.0,-6.689406766635997,1.903812054745708,11.170270977357422,3.7004932258445216,4.2831935699500105,-2.5447973847125422,-20.331867148398874,-1.0603657861315385,0.05159776043497599,2.963798235123969,-1.304942092839782,20.498701321232257,-0.9413030793987163,-12.469944029459942,-1.4434908538437092,-0.1551663264230948,-1.0274249367909276,-1.130255830460341,4.6341279167742755,-4.731595590892921,-0.18572864751617613,-0.7464524730432263
Greece,3.3659670918382147,0.05651155378139383,-6.331635451904152,0.14034546808955622,6.8891541120053095,2.047478011978288,2.264964159030757,-0.8446226711061892,-13.090260348864424,-1.2704989009927754,0.5911023085812848,-0.7667015697776266,-1.5914264316175877,16.82756622543604,-0.8555446638269776,-9.12475171503909,0.815187775478174,1.0574983933968936,0.9869081035419294,0.0,4.968960316733985,-3.2312301667454357,-0.1779945602073132,0.5491435217193441
Guinea,6.216401478895813,0.07620172650594587,-7.461732678375878,1.7966074302336286,10.264443020398375,3.9784683018279554,6.363599419370576,-4.382863228591541,-17.873682296656636,-0.9049635963507774,-0.04213036633834444,2.4715172682194004,-1.621161316749966,16.26903762985443,-1.038547650613689,-11.203974889400806,-0.6794188209288454,0.19651473851911416,-2.2042226480186105,-0.9252896135862475,4.830764141387506,-4.71225474382436,-0.32240859477294204,-1.0243552205865905
Honduras,2.4235527086745714,0.10496591906174935,-1.2125353341332046,1.972654781733377,1.1153741591375397,1.9680606565205991,0.9773272887094189,-2.108353025531452,10.54719507657498,-1.0113394997114837,0.3255552288175694,3.8598905315688112,0.13036020831795359,-6.85140734830741,-0.9664880621342746,0.9208969514809171,-1.8510337741187026,0.3416002562575029,-1.9359413288667273,0.456189919651691,1.676940396058432,-2.092584503333431,-0.671272383903577,-0.6443077291236206
"Hong Kong SAR, China",-3.25428977015655,-0.5127695679715571,6.242561639908344,-2.9051106824387123,-9.141985511878625,-1.6567585119740773,-5.712511914443101,4.301389865500755,21.030627405943967,0.9834939064737065,-1.1412113807499433,-3.887226149517967,1.244480420579988,-18.422616447301472,0.9687852624042261,11.252915445678752,1.5276776508143335,-0.6312660495872853,0.28088593386668115,-0.05629031369016224,-3.822851913614452,3.3240085859600423,1.158049237946714,0.18770595824583802
Hungary,-5.485113407156056,0.5400810072934993,7.238233802746316,-4.474940773064686,-11.143993040684405,-2.872528292441857,1.3344202458202319,-0.6832163724532351,14.042925168248956,1.9670861925596794,-0.07471828550719195,-6.415001914743925,0.9991459155895089,-12.822537545218097,2.353280557695923,11.96819622773603,1.6197859424486878,-0.7216348900718786,1.6450993797451163,0.37100265513547176,-4.9649692416450275,5.742575690994278,1.0735763602683583,0.803653023613558
Iceland,-9.528611813284018,-0.5505294461259039,8.8903542535931,-3.4088188380507356,-21.042836153321176,-4.49012481606034,-7.21367265083943,3.4343225928885066,17.33210115711389,1.432066796877305,-1.382427798578159,-4.84324070206277,1.238630250834815,-17.177091983272373,3.23463555210405,25.04291461146142,2.4461955209272137,-1.3034095437530147,1.931427049411965,-0.24428184308910225,-6.885885443647577,9.673885658451917,1.4028304159322553,0.6517143893432453
India,3.6373032026752496,-0.13529321141151174,-5.574189296790373,2.7848048564174412,9.331567940846218,2.034998507342365,3.882835913073187,-1.2901646119704617,-18.575021028765416,-0.9935865919114115,1.1268374950375224,3.16120172204682,-0.6099797581145268,19.83738211468943,-0.5711379083233434,-11.29732312781798,-1.7090155458249638,0.8868764125144106,-0.13177496273095546,-0.7857155305317454,3.9136370488426087,-3.1493611784403877,-1.2787778928930498,-0.6032059813359734
Indonesia,6.020319066516498,0.0,-9.648971470968862,3.1282312131151695,11.14098143072063,3.8555626732068675,3.1230680715824706,-1.7564870635237795,-18.111647207067737,-1.5503814015962198,0.749985551797659,3.8217985335867484,-2.3824888357844665,18.492723299683597,-0.6694855331685445,-13.940861913233077,-1.798108513331706,1.0063871532609672,-0.8669821559122463,-1.3578153568517917,5.809223697829314,-4.5915155069235,-1.208388271471644,-0.6337072531809129
Iraq,0.8987949820847715,1.1453749043177093,0.6876194253411484,0.6592772537157081,3.58943920703528,0.1431442844851727,-2.1051789322566754,2.1302186859343433,6.243147819430156,-0.4516161950015055,0.4327141732762849,1.3496695198717623,0.6817350883239148,-6.484138630552565,-1.0877837427015482,-7.19409189009993,-0.5565818667996976,0.4970338699234922,-0.2124464574582312,0.8098256547830298,-0.37905997445672357,-3.065307060138969,-0.3521395132498668,0.348066091244267
