Country Name,Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all (% age 15+),Worried about not being able to pay school fees or fees for education: not worried at all (% age 15+),Worried about not having enough money for old age: not worried at all (% age 15+),Worried about not having enough money for monthly expenses or bills: not worried at all (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, richest 60% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: worried, richest (% age 15+)","Worried about not having enough money for old age: worried, poorest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, richest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, poorest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, richest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, poorest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, richest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, poorest (% age 15+)",Worried about not having enough money for old age: worried (% age 15+),Worried about not being able to pay for medical costs in case of a serious illness or accident: worried (% age 15+),Worried about not having enough money for monthly expenses or bills: worried (% age 15+),Worried about not being able to pay school fees or fees for education: worried (% age 15+)
Bosnia and Herzegovina,-0.12222633308560034,0.16444058051434696,-0.08073198389953178,-0.20168485324702487,-0.029041787210226176,-0.10425053049988492,0.17494400886760558,0.18555117881391198,-0.12967320609328453,0.137991043324364,0.03801332129864022,-0.24260761111079773,0.0008475185519637307,0.7498580625971226,-0.025802138545041087,0.0560941025653301,-0.24507888974694653,0.08823439643630991,0.02674413881613873,-0.021933277925854783,0.23804721862237785,-0.03749514976705541,-0.028306879538940847,0.06409939543016663
Brazil,-0.26752181002375436,-0.03792976539181837,-0.10030076907783951,-0.01091791666291101,-0.12938968752678193,-0.14091325042114478,-0.01867467396250504,0.12015833389908949,-0.8522663701316924,-0.07079328659921885,0.06139813542060438,-0.3682389330110891,0.06984828742177342,0.6797943059579847,-0.025327881138073282,0.04052733708180312,-0.015572701397322817,0.10533176278928295,-0.061063939437808586,-0.2758087007666472,0.1277832565956487,-0.07055052886862541,0.0274864581408292,0.02240118145969973
Bulgaria,-0.20358759645274405,0.07840263470483479,-0.01281067047297256,-0.23724073526598657,-0.11343530628655571,-0.09644361682589078,0.011708267562571564,0.13542919985527987,-0.14493224270976499,0.09198190478389734,-0.06709572463558289,-0.24326684399646184,-0.07310756148519432,0.6743047467628639,-0.11932817852997686,-0.04673542914802965,-0.2628666552358482,-0.02889721996471053,-0.0030238339872448706,-0.06303658841017751,0.19877065357854007,-0.09723523271590238,-0.050099516362315626,0.0710210363853912
Burkina Faso,0.19209971765463707,-0.12078578921682492,0.008586463925239514,-0.08193575349188904,0.14421029526292842,0.3246711007379781,-0.04494320736274858,-0.3014407690677763,-0.038246913629809566,-0.05087335470161634,0.1176369186166994,-0.04242462708352832,0.2448321782304265,0.46144591384698286,0.2001740395251909,0.1749424089583772,-0.01368573696410749,-0.3620261229120297,-0.24127243484006614,-0.12468665687192697,-0.0024982671942416347,0.23502628930425998,-0.042690761459361966,-0.006583586010456202
Cambodia,0.15050197796395878,-0.2912062794743179,0.16090743330061286,0.3489061180013778,0.32555987045638174,0.39162319362912057,-0.27383269019291673,-0.4758869006947134,-1.279784201937582,-0.046126059723801516,0.027527049325126427,0.7885414093814325,0.13746674584775975,-4.028150631154731,0.2611866035822459,0.48741710589953074,0.39710447817111344,0.08127987872207086,0.21946915116690435,-0.030363588622694806,-0.5471894970625272,0.5677352708941918,0.09699765880997802,0.008158731138373697
Cameroon,0.1389210907087545,-0.21995039114772225,0.01333475405092031,-0.0882372123346795,-0.01493929524658597,-0.013185962747993472,-0.2950697584057525,-0.5126265930244699,-0.0964214478868962,-0.11402928152787353,-0.04127126806910383,-0.4005609395242209,0.09130819505218823,0.4247154343229067,0.11609805143425547,-0.02025118586367171,-0.06748327585339212,-0.02520855702136032,-0.46030573830983484,-0.07671987288387755,0.10686456438637833,0.13959838863453114,0.011451168350467923,-0.07292937059633914
Canada,-0.08310402098542909,-0.17017672085985397,0.10116280410466061,-0.24899194374798753,-0.14495526090324348,-0.14391891248498723,0.19035359897941817,-0.08690256476071227,0.5252736017821007,0.10952386929881869,-0.049647603783014346,-0.21798864494776354,-0.21731353884179044,0.5013970729978245,-0.1132771230410799,-0.22564707063786046,-0.22564312073249312,-0.2583702878909935,0.08308512502189842,0.060535172579111535,0.052137887719472926,-0.19089878747699912,-0.11117655789172204,0.08488661401919671
Chile,-0.029427874995526508,0.23988024534541183,0.06311703189479885,0.32332418503450755,-0.055814965008976286,-0.04110447568877135,0.1719147655265624,0.5329029536568487,0.4091447365407657,0.021532367815016187,0.11286156882255455,-0.013539683578674157,0.14084545405457902,0.836114802116208,0.17222691912822483,0.0479842465184629,-0.02303481872106204,-0.04977632326917956,0.27484651998689513,0.12499882130679907,0.20524322661171027,-0.02845029142648855,0.1228057092209201,0.21158002962794853
China,-0.03064625150507709,0.26196694890437355,0.11528094359826355,-0.2767416894755661,-0.09608732030967077,-0.09084369947187952,0.1690458139439579,0.08176793582795654,0.2712531485947693,0.11657978012520288,-0.04564593886356306,-0.23825235938522382,-0.38664522440200016,0.6408169098301733,-0.09660884940811229,-0.10847520576411625,-0.25963798373184543,-0.1241555485157005,-0.02775204771962308,-0.07125901658735528,-0.0017705864775780355,-0.2206462342211671,-0.09125666096748318,0.027058097360404643
Colombia,0.31898411535232296,0.1286424434847868,0.11496176404345078,0.44189118157544727,0.39816000179160255,-0.09410356629447052,-0.22901600773338032,0.1642909545342991,-1.1363690933281032,-0.018932510120730512,0.05482621765795557,0.17292328910687502,0.1042401111232357,-4.01614995176018,-0.0257708807349627,0.6258991905779476,0.4679426948571199,0.15313925200125594,0.2502495042716328,0.11275634832963988,-0.5711140047549452,0.1990119557189985,0.1174229004870358,0.05123959198701414
"Congo, Rep.",-0.3513783247793617,-0.38008955147677626,-0.2600701456354,-0.0451201101145125,-0.1738097244614619,-0.2591236795312579,-0.45618119101003685,-0.9155503262397542,-0.2379036426197854,-0.13411785882664845,-0.07519210249542084,-0.7607413253009508,-0.0675309095749617,-0.011711152760544791,-0.1783754682624931,-0.36154335179227926,-0.21961993796569004,-0.5513594273616763,-0.5723184948627023,-0.10263362361918553,0.056352564897970296,-0.29345076922167207,-0.11220924267303417,-0.06633881306028343
Costa Rica,-0.1225951196612732,0.09201052017480833,-0.12937583484032075,0.08363104096679308,-0.052169267721947105,-0.0632502059028775,0.26579386680130485,0.12712474056213977,-0.09702829994581406,-0.055283444460947066,0.11116754659073194,-0.3100868595446082,0.09789894100737001,0.9579172268901311,0.0389091347529029,0.1289925672755635,-0.03573807553679217,0.18814586244312523,-0.1285183081764262,0.05298449185676873,0.19366630966491358,-0.029736372333900363,0.06233447412501846,0.07765130906460399
Cote d'Ivoire,0.10859313869317702,-0.0988208624895924,-0.03780313514667796,0.07879565589631966,-0.015394010869858903,-0.0053894206240511265,-0.13317096405789924,-0.4133656118221552,0.1559201657563972,-0.039095660512721224,0.166240245657973,-0.09138945451133623,0.09402296749198286,0.535345024308308,0.21443891309007085,0.005635202509438386,-0.023550206223389977,0.016422737270895594,-0.2798335256584687,-0.04806661855040147,0.15034979588403075,0.10515097985922693,0.04588780909471098,-0.028995363134545187
Croatia,-0.05456158011535081,0.329731336073055,0.2103987938778846,-0.1520182409890367,-0.09662121845534784,-0.043793664391687345,0.29045662609672945,0.3381813991989839,1.4692765618288832,0.16595696705728188,0.007999641256355971,-0.0896067416236474,-0.0010418620099699183,1.0150295573674157,0.05241391324427241,-0.17616152611735741,-0.15833899950983324,-0.10796822027854432,0.14569335972963018,0.1474800506273823,0.11886600683525103,-0.04080040197524795,-0.06202051834228769,0.2872442546784441
Cyprus,-0.14982895270863084,0.01830340573200374,-0.13027454802562716,0.08376185546818306,-0.09320053039715276,-0.09095570001823944,0.15573551916004363,0.08955514225483058,-0.20398968141504156,-0.050261740204077796,0.05270043801145221,-0.2979958045865351,0.0983440931163932,0.6652564576508303,-0.10685630926738668,-0.06906798884083401,-0.09987384328152984,0.1340695442053402,0.05953805609286064,-0.013307181538111763,0.16968514739586682,-0.05729382236622769,0.0034512248836108483,0.20282658348747645
