Country Name,Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all (% age 15+),Worried about not being able to pay school fees or fees for education: not worried at all (% age 15+),Worried about not having enough money for old age: not worried at all (% age 15+),Worried about not having enough money for monthly expenses or bills: not worried at all (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, richest 60% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: worried, richest (% age 15+)","Worried about not having enough money for old age: worried, poorest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, richest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, poorest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, richest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, poorest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, richest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, poorest (% age 15+)",Worried about not having enough money for old age: worried (% age 15+),Worried about not being able to pay for medical costs in case of a serious illness or accident: worried (% age 15+),Worried about not having enough money for monthly expenses or bills: worried (% age 15+),Worried about not being able to pay school fees or fees for education: worried (% age 15+)
"Congo, Rep.",-1.3117208598005528,-1.319142614280863,-0.7127699531647886,-0.575105012209724,-0.19642939745056537,-0.9126561959733226,-0.020870247477796512,-0.33914817602080805,0.22204749921991607,-0.1295662503233234,-0.20429113633905216,-2.0144745347115713,-0.027414065034754458,0.4591690986087269,-0.8025559229496867,0.010953198844472354,0.22632651742489543,-0.31906889879890515,-0.617602498537235,-0.06349545796047096,0.036588570356252605,-0.34967916874789806,-0.1302448092556733,0.09322586854977999
Costa Rica,-0.8192170164348499,0.3943069944691888,-0.12319138508722972,0.13124194480040388,0.08097740800557403,-0.6300252707805339,0.0466319538004609,0.06699856146042293,1.498475846421752,0.011578344144436415,0.07871387104058158,-0.5559672384878831,0.24026739619912404,1.2796764986939524,0.20527335200138622,0.011086086663544848,0.2898953720071586,-0.05784295969271625,-0.45734806038148235,-0.10718392455592038,0.03643554386452706,0.20262820320898756,-0.0001317669694253709,0.2582191360295656
Cote d'Ivoire,-0.034907829587909875,-0.027722986677681548,-0.19160777578195848,0.053050847603990404,0.18770579467298376,0.2377905741200084,0.05760491163717234,-0.11567969216110213,0.055613473186895135,-0.0792855225211224,0.1970063168175693,-0.012184072228210425,0.27442224075859484,0.3924143249716326,0.24476193731301465,0.013746932388221467,0.42323110521982016,0.20587761455164583,-0.5049632121950345,0.2505719194094672,0.02257854353136281,0.3192606242949023,0.003331212160992436,-0.4494685159076471
Croatia,-0.25282265455274683,0.46656489420245634,0.5965394091128553,0.027356149055185595,-0.06948187150920603,-0.2858870803441823,0.1323060581556274,0.15998013766817165,1.655907872207572,0.3708061180528921,0.05341224613219311,-0.31047042207264897,-0.2303453244377306,1.4003395667695986,0.2514044754044153,-0.03177967810159316,-0.3692708960839809,0.046351094907204245,0.2613619672702407,0.015562951006431831,-0.13065018956857785,-0.13886218989369808,-0.032020840684708674,1.3649295553045522
Cyprus,-0.5862494596064426,0.33802529041528034,-0.2836829556130397,-0.4210906824734593,0.011876599075467311,-0.6273681772746932,-0.006228660760189087,-0.1807114663070206,0.24421632121939182,-0.029967487279564012,-0.012570755518281658,-0.4295044244517339,0.270066135520392,1.0426629783627868,0.2729686565662269,0.01411445319534323,0.3971679804364976,-0.12756063466851628,0.037348953236105445,-0.2423790960810038,0.03294482115685241,-0.02942089762924297,-0.00464007297749049,0.3345388737029316
Czech Republic,-0.30072315257264565,-0.33085622188445996,0.47450171453111467,0.009970172002858817,-0.09234414920088056,-0.44371621077822054,0.23045295468215043,-0.5752469163132627,0.3106795326733118,0.06077529568024602,-0.07922438055322345,-0.5277937941991149,-0.4123966189087514,0.9909093918270809,-0.09515286748704967,-0.08175493888636992,-0.4980176761324765,0.013322827545907785,0.009675527682793473,-0.030361061912117293,0.12579666892092972,-0.13897118034758024,-0.04493287007120671,-0.7289699540633592
Denmark,-1.9810499881997656,-0.27678467448745325,0.46429492362310043,0.042782274193950795,1.1587563199478927,-0.4768662867065723,0.31889255308884457,-0.17381398666242603,1.2468914223224783,0.10339747172881289,0.45241256151997733,-0.5880103043618419,-0.4739240597352182,0.8417315930888344,-0.6379033682636509,-0.030106197886943846,-0.44429285430540405,0.05186186316850581,0.2495326701683007,0.018697452871219867,-0.1326973645615726,-0.14040732760244282,-0.02283244240868953,-0.37523179069394247
Dominican Republic,-0.047525454893611825,0.2056491976457437,-0.18723870056464875,0.49338266096428923,0.07503817526649073,0.17268391575589703,-0.010929566558952502,0.2627204000826896,0.3944599211484092,-0.09421428431966888,0.10010118065159986,3.8657610988904163,0.17151455549128514,0.43327294135813643,0.22799416778696469,0.016722115306183696,0.5655329840948252,0.5322702627122635,0.07845561760455894,-0.13295592162254252,0.0371400231872758,0.01064689222137531,-0.011599320548557444,-0.38543077409214677
Ecuador,2.7644331491466527,-0.44750535378503625,-0.02308512346743328,0.0685120062345777,0.022994796511702588,1.1694324659093582,-0.029857761018374732,-0.03145489075741352,-1.8248527323207235,-0.2498026745333391,-0.006430552943802468,1.5228694710890522,0.13461119250227058,-6.741631561196814,0.1349702617523144,0.007762776396248228,0.2465827921733944,-0.11374181692452112,1.981738601170291,0.2326733835478717,0.020181265644250743,0.006369870246735445,0.07171111857907818,-0.17902052487657782
"Egypt, Arab Rep.",0.06382628292003574,-0.770896052711123,-0.30093465660689617,0.037991658899682076,0.014489952316762356,-0.3084878691446102,-0.04722717512478994,-0.08154306892751265,-0.2448790369575363,-0.10710488149969934,-0.0018915028935407464,-1.3497389915723943,0.253903199986853,0.5488511029467554,0.21162721225904535,0.006650357470261952,0.5060699129173009,-0.31335134064436715,0.09365143079998234,-0.3096673143614134,0.01556133993450203,0.13972815662479662,-0.0032141313025204,-0.22400667785650513
El Salvador,-0.37714310792325706,0.4752577056209884,-0.3482682965875574,0.06803371526717455,-0.053515316194443587,0.0425747639637666,0.026670088927039613,0.3849735505429453,0.21264312618448458,0.013099355430540527,0.04229852529533673,-0.459767780195416,0.40044742471767675,1.282336708802868,0.789733647229441,0.016085252048142137,0.6492086252015724,0.5222980504246516,0.7181644110196066,0.4707913345542147,0.039821814438182626,-0.10435871164820128,-0.0008312491203832906,0.49146637852065395
Estonia,-0.3494183129974226,0.3990197449917832,0.5922912444276597,0.05080414002876751,-0.08071490071009066,-0.364480943810413,0.06600299026113135,0.054051148245889635,1.5580499382966808,0.24346528414766908,0.5134372355088089,-0.3074822337228216,-0.35860019219140665,1.320950320207894,0.15443007425637917,-0.030526065213289256,-0.3660731267511619,0.08342145995518876,0.3894528419336348,-0.03265410722084198,-0.13071129730497888,-0.13819180806851364,-0.027382190699645436,-0.3879129650761752
Finland,-0.35660060506377705,0.30865520867671875,0.46972592215931286,0.029355312777906876,-0.6810696073799136,-0.47499983057285133,-0.02123467618106588,0.01342948864079517,1.0711169648766008,0.1961976771216314,-0.1438222875703832,-0.38397676587415847,-0.4364472881973416,1.0109103860072082,-0.6985394380311482,-0.05880148299629582,-0.49140072369593324,0.0361723683987475,-0.05314891094934865,-0.19187841766950442,-0.13093999672407336,-0.13985494915257732,-0.027774323053017726,-0.8674175201204344
France,-0.27646652852818077,0.40951686815809807,0.4695629833766441,-0.259851450905926,-0.4328857671181413,-0.42126296840731814,-0.01492284464842669,0.07534220494511829,1.4681608107055582,0.3838750647320148,-0.0437319539618511,-0.34244683959388567,-0.3760766679898734,1.0896515252720018,-0.14502962649799883,-0.03599445742773241,-0.36815798682771855,0.08037828019883818,0.14461035779204395,0.030180940111458766,-0.12942888760665483,-0.13836728403271992,-0.02132183836452896,0.3207859016188013
Gabon,-0.6722597885578216,-0.043852430825236294,-0.8409497980579181,-0.07337418583638282,-0.16393181910514612,-0.11919729133944201,-0.030388986139078044,-0.18671983196623843,-0.18653992871761146,-0.10736604115157206,-0.25966560437616865,-0.2998658653680104,0.25867853855454087,0.6058657623609178,0.21227667511528125,0.01732023310223667,0.36495886535165484,0.15395386484124174,-1.3521264295167201,-0.23777876437419765,0.004714308804923348,0.0029673645419097737,-0.000805374372866936,-1.0367472294154867
Georgia,0.03226011070419418,-0.3869885912371137,0.03134348491012133,-0.1934459088958465,0.040125140478630784,0.6417426190996958,-0.037306577620420285,-0.26653568362180524,1.0452270913341273,-0.29629393203154,0.05204469011281617,2.821230282611341,0.17891786685648184,0.9369583389089484,0.13288214309344767,0.006950660821039492,0.287572000320215,-0.13751944453445503,-0.450535254706665,-0.16599378238168355,0.03626328071122771,0.5149724116825655,0.06706326574829291,-0.03005861665964403
Germany,-0.3529284547203861,0.3303552418827712,0.3890411748824852,0.02031922207638672,-0.8149613270428472,-0.480408743907974,-0.013089636832992255,0.015037409409269458,0.26326172774697626,0.35561216285124375,-0.10177112500992734,-0.4284151534478406,-0.4908083692591026,0.9821161630322058,-0.08816384567297064,-0.10711444923232193,-0.5957345841688584,0.07869874042666197,-0.04785827897105264,-0.16509396049553288,-0.35660815378828375,-0.13835807927476707,-0.021253545173240126,-0.8373242541444051
Ghana,2.7535750646741506,-0.6813677341115862,-0.14733061920790078,0.08655157445420628,0.043171014548629504,1.2775304157753817,0.020551424475095247,-0.12411063326050681,-1.3134424545527508,-0.09092646114232593,-0.05858551791709033,-0.6252967333971355,0.14448861494536686,-4.277232700164604,0.14052122159439023,0.0075197460379968105,0.24291269833767729,0.02807111748144962,2.13132198933632,0.43734299384645053,0.031490087449519706,0.10858809623040543,-0.013181122834685083,-0.26327329592766546
Greece,-0.6156575858336873,0.24989598296413532,-0.33353686801778165,0.4234023586224248,0.0019929716469869164,-0.06267302796522926,-0.0043248210524689055,0.34651956082720065,0.9415680228095517,-0.0031434526001157793,0.0032669581122900127,-0.4136720114501077,0.25072651403366764,1.6174787119337635,0.33380183527246116,0.00892412970018995,-0.5226627293640922,-0.13228052378064603,0.10376530553392513,-0.12289899342120407,0.09867655890138849,0.24443100484389105,0.002204488765710266,0.4222624182481923
Guinea,0.13765769145187734,-0.538263677096561,-0.2047030504809709,0.33362644040214945,0.05867529807701885,1.0380945944657287,-0.09604425122233123,-0.25802542394530065,-1.5996719616795234,-0.2957010930319939,-0.09628024532816198,-0.7235465515176657,0.22790445563594403,-0.2760394082488756,0.21991389239454293,0.007615379164435581,0.32408458334852186,0.031153640442912547,-0.816709665640119,0.37593703664455463,0.03558438545988793,0.11685054435324674,-0.029372842309421686,-0.3472347802035893
Honduras,-0.6505401577630345,0.3391005152057733,-0.3444881327152689,0.5394275988581103,-0.10114054122886955,0.13757604845986862,-0.011977379941054096,0.31176744031952697,0.6392954826700589,-0.0765935456511852,-0.06659113290916138,3.5989046927987327,0.17344815382401066,1.119086322332878,0.2268118371235323,0.013823724796657189,0.5647505572253795,0.5136809186732717,0.09481333331706993,-0.06668035653501647,0.0167412652121493,-0.029885911082492386,-0.0025497074254963083,0.09740057032549884
"Hong Kong SAR, China",-0.25235355452934527,0.42486153095329426,0.4891436006108495,-0.2602369699261635,-0.10302535339954375,-0.5926953713253169,-0.0122213416266095,0.07250556691215024,0.46198388572305704,0.34797643707217046,-0.05132077471944285,-0.3841111341052965,-0.34651174983337113,1.0991615807308335,0.18752799433364997,0.021218370890710502,-0.5288170280453051,0.04537571135258986,0.09531233503072144,-0.048451444504371464,0.12733816538839166,-0.13885298513574526,-0.04197694377653534,0.3086631472736917
Hungary,-0.26855506057878303,0.29361176655012966,0.46128857930188016,0.015064343595831815,-0.0667944001813703,-0.3553236184095294,-0.013035629590995086,0.13468107194639742,0.4272532487803255,0.3371289345787045,0.48645427363646376,-0.3567833628494191,-0.3529614086740185,1.4139585423298013,0.03688052625497221,0.02100659832743986,-0.5167837340229198,0.07401807587642907,0.20520948240366124,0.012412410673659906,0.12904886696994253,-0.13536744176170032,-0.039828162446647185,-0.3446859007835883
Iceland,-0.3459679069445338,-0.2775725292071729,0.46667900044382693,0.026318669261227116,-0.4992747660971599,-0.46330721229311167,0.2588846330516208,-0.5346112631760889,1.033772175188169,0.10707972864820021,0.2482031054590152,-0.5164532507459626,-0.4101737786040394,0.9793897474659298,-0.7014062229025876,-0.04516171805511476,-0.4823723360481381,0.08743512585990175,0.0019136555052136827,0.09566509060750832,-0.129736595318127,-0.13836728403271992,-0.020784632131981198,-0.5385076324196416
India,0.0010238342361299146,0.36056859849390094,-0.18486490699488514,0.22898762123440974,0.04633275486095954,0.9886401752674828,0.040681804008315794,0.17592836280286975,-2.0544476113763994,-0.08590133689706818,-0.03324560586605003,3.200902709647762,0.1588640545876842,0.0001971763718756847,0.15673766723964946,0.007178494242707529,0.29305057980622223,-0.12537189444487012,0.013177372292047948,0.4805393841493242,0.03504857749870098,0.008683434633594516,0.07184395259057055,-0.33438323847460194
Indonesia,0.0924749899186918,-0.8512340317296911,-0.032195986260237536,0.11214011201698668,0.15723311765243125,1.0934615909443346,-0.06741054090934995,-0.46183085639164345,-1.9973973125642805,-0.245776026807207,-0.024567922062997242,1.4504767275249286,0.1650714691693429,-0.16828708985646246,0.1489960717773647,0.007148385026102915,0.2822638939488024,-0.11096366549543746,-1.5242097350777113,0.03861975999860988,0.025453932537247967,0.31673774490659523,-0.01169380899042153,-0.2004833907774082
Iraq,-0.7590523088780902,0.33005209880748226,-0.8338746662300036,-0.3618134074605587,-0.06355437090403938,-0.37113385672935695,-0.049803205808607344,0.059524554102335966,-0.16532582753927272,-0.056802991197482694,-0.22872007990248677,-0.7398951048655181,0.2944019187759841,1.0226942790720204,0.17780661558645078,0.008791677474109747,0.19188478822288743,0.11060782680993725,-0.9380046682339889,-0.36066486401034126,0.023054748672875575,-0.03004258810869942,-0.0007590202071878593,0.027230524235546907
Ireland,-0.3114288530504018,0.4227879737044532,0.5879912706403309,0.05277870882978277,2.659192706640597,-0.38281847615318837,-0.014428930574758851,0.1445824060546147,1.9286645189868796,0.4072099474625338,0.06783276888132604,-0.28796710125117897,-0.259516608161357,1.4269249363165,0.20397890228923643,-0.026067622377086083,-0.22872683836303623,0.03285087123449557,0.34279420011667755,0.12686608605032235,-0.12880366048371797,-0.1398923979094252,-0.022857841926816037,1.3771974485618557
Israel,-0.23657581091694738,0.42790971469934447,0.6369040472250243,-0.22408796364642514,-0.38366101798391355,-0.4021287360853239,-0.00951920837174839,0.07254380989605125,1.6576627658525467,0.3625493554262312,-0.0448489894722843,-0.307762967931194,-0.2890852125291531,1.3062386200454057,0.24921388288435992,-0.031373735368615596,-0.36855674415404793,0.05782620249950923,0.16123681924895208,0.01992877058844897,-0.1339649221196578,-0.13835807927476707,-0.02085437733170693,0.3287422968602914
